,target_Z,target_A,phase,energy,stopping_power,percentage_error,publication_year
518,6,12.011,1,1.136,2.8963,10.0,1969
519,6,12.011,1,1.703,3.6864,10.0,1969
520,6,12.011,1,3.062,4.4569,10.0,1969
521,6,12.011,1,4.166,5.5932,10.0,1969
522,6,12.011,1,6.915,6.6072,10.0,1969
523,6,12.011,1,9.301,7.6601,10.0,1969
524,6,12.011,1,12.741,8.6202,10.0,1969
525,6,12.011,1,14.922,8.7497,10.0,1969
526,6,12.011,1,143.122,14.1668,4.0,1981
527,6,12.011,1,181.195,12.3181,4.0,1981
528,6,12.011,1,194.956,11.9632,4.0,1981
529,6,12.011,1,247.841,10.2393,4.0,1981
530,6,12.011,1,267.467,10.2523,4.0,1981
531,6,12.011,1,276.199,10.4089,4.0,1981
532,6,12.011,1,296.875,9.5114,4.0,1981
533,6,12.011,1,306.293,9.5164,4.0,1981
534,6,12.011,1,310.763,9.2331,4.0,1981
535,6,12.011,1,338.931,8.5842,4.0,1981
536,6,12.011,1,346.7,8.9725,4.0,1981
537,6,12.011,1,356.871,8.4669,4.0,1981
538,6,12.011,1,379.772,8.1417,4.0,1981
539,6,12.011,1,393.104,8.3067,4.0,1981
540,6,12.011,1,430.896,7.7142,4.0,1981
541,6,12.011,1,438.721,7.5583,4.0,1981
542,6,12.011,1,454.447,7.1158,4.0,1981
543,6,12.011,1,473.25,7.323,4.0,1981
544,6,12.011,1,478.53,7.0015,4.0,1981
545,6,12.011,1,30.0,11.7,3.0,1990
546,6,12.011,1,40.0,12.5,3.0,1990
547,6,12.011,1,50.0,13.7,3.0,1990
548,6,12.011,1,59.8,14.02,3.0,1990
549,6,12.011,1,60.0,13.9,3.0,1990
550,6,12.011,1,64.8,13.9,3.0,1990
551,6,12.011,1,65.5,14.4,3.0,1990
552,6,12.011,1,70.0,14.1,3.0,1990
553,6,12.011,1,71.7,14.78,3.0,1990
554,6,12.011,1,76.2,14.17,3.0,1990
555,6,12.011,1,79.0,14.58,3.0,1990
556,6,12.011,1,80.0,14.35,3.0,1990
557,6,12.011,1,80.3,14.7,3.0,1990
558,6,12.011,1,88.3,14.85,3.0,1990
559,6,12.011,1,90.0,14.2,3.0,1990
560,6,12.011,1,93.2,13.98,3.0,1990
561,6,12.011,1,96.0,14.4,3.0,1990
562,6,12.011,1,97.5,14.5,3.0,1990
563,6,12.011,1,100.0,14.85,3.0,1990
564,6,12.011,1,107.4,14.57,3.0,1990
565,6,12.011,1,111.1,13.62,3.0,1990
566,6,12.011,1,115.5,13.9,3.0,1990
567,6,12.011,1,116.5,14.3,3.0,1990
568,6,12.011,1,125.0,14.0,3.0,1990
569,6,12.011,1,129.1,13.99,3.0,1990
570,6,12.011,1,131.2,13.38,3.0,1990
571,6,12.011,1,136.6,13.5,3.0,1990
572,6,12.011,1,137.9,13.7,3.0,1990
573,6,12.011,1,150.0,13.3,3.0,1990
574,6,12.011,1,152.1,13.3,3.0,1990
575,6,12.011,1,159.2,12.95,3.0,1990
576,6,12.011,1,160.6,13.0,3.0,1990
577,6,12.011,1,174.9,12.61,3.0,1990
578,6,12.011,1,175.0,12.25,3.0,1990
579,6,12.011,1,181.5,12.38,3.0,1990
580,6,12.011,1,183.5,12.0,3.0,1990
581,6,12.011,1,200.0,12.0,3.0,1990
582,6,12.011,1,202.5,11.54,3.0,1990
583,6,12.011,1,213.3,11.51,3.0,1990
584,6,12.011,1,219.3,11.34,3.0,1990
585,6,12.011,1,220.9,11.2,3.0,1990
586,6,12.011,1,240.0,10.9,3.0,1990
587,6,12.011,1,244.1,10.68,3.0,1990
588,6,12.011,1,250.3,10.59,3.0,1990
589,6,12.011,1,256.6,9.95,3.0,1990
590,6,12.011,1,257.7,10.1,3.0,1990
591,6,12.011,1,270.0,10.4,3.0,1990
592,6,12.011,1,286.4,9.79,3.0,1990
593,6,12.011,1,300.0,9.75,3.0,1990
594,6,12.011,1,330.0,9.15,3.0,1990
595,6,12.011,1,330.3,9.06,3.0,1990
596,6,12.011,1,391.3,8.11,3.0,1990
597,6,12.011,1,394.7,8.31,3.0,1990
598,6,12.011,1,395.4,8.14,3.0,1990
599,6,12.011,1,396.5,8.13,3.0,1990
600,6,12.011,1,441.7,7.59,3.0,1990
601,6,12.011,1,445.6,7.53,3.0,1990
602,6,12.011,1,446.7,7.4,3.0,1990
603,6,12.011,1,468.7,7.72,3.0,1990
604,6,12.011,1,483.5,7.15,3.0,1990
605,6,12.011,1,487.2,7.11,3.0,1990
606,6,12.011,1,488.1,7.11,3.0,1990
607,6,12.011,1,545.3,7.04,3.0,1990
608,6,12.011,0,4430.0,1.58,1.9,1955
609,6,12.011,1,1.36,2.3806,10.0,2017
610,6,12.011,1,1.81,2.6306,10.0,2017
611,6,12.011,1,2.29,3.091,10.0,2017
612,6,12.011,1,2.4,3.3209,10.0,2017
613,6,12.011,1,3.74,4.1463,10.0,2017
614,6,12.011,1,4.35,4.664,10.0,2017
615,6,12.011,1,4.66,4.7602,10.0,2017
616,6,12.011,1,4.74,4.6263,10.0,2017
617,6,12.011,1,1588.44,5.87,6.0,2023
618,6,12.011,1,1687.72,5.58,6.0,2023
619,6,12.011,1,1787.0,5.33,6.0,2023
620,6,12.011,1,1886.28,5.18,6.0,2023
621,6,12.011,1,1985.55,4.925,6.0,2023
622,6,12.011,1,2184.11,4.48,6.0,2023
623,6,12.011,1,2382.66,4.24,6.0,2023
624,6,12.011,1,2581.22,3.91,6.0,2023
625,6,12.011,1,2779.77,3.7,6.0,2023
626,6,12.011,1,2978.33,3.51,6.0,2023
627,6,12.011,1,3176.88,3.34,6.0,2023
628,6,12.011,1,3375.44,3.13,6.0,2023
629,6,12.011,1,3574.0,3.0,6.0,2023
630,6,12.011,1,3772.55,2.94,6.0,2023
631,6,12.011,1,4169.66,2.66,6.0,2023
632,6,12.011,1,4368.22,2.58,6.0,2023
633,6,12.011,1,4566.77,2.48,6.0,2023
634,6,12.011,1,4765.33,2.37,6.0,2023
635,6,12.011,1,4963.88,2.29,6.0,2023
636,6,12.011,1,5162.44,1.98,6.0,2023
637,6,12.011,1,5360.99,2.16,6.0,2023
638,6,12.011,1,5559.55,2.1,6.0,2023
639,6,12.011,1,5758.1,2.03,6.0,2023
640,6,12.011,1,5956.66,1.98,6.0,2023
641,6,12.011,1,2628.0,2.188,7.3,1980
642,6,12.011,1,3649.0,1.726,7.3,1980
643,6,12.011,1,3884.0,1.724,7.3,1980
644,6,12.011,1,3891.0,1.62,7.3,1980
645,6,12.011,1,4800.0,1.384,7.3,1980
646,6,12.011,1,5711.0,1.209,7.3,1980
647,6,12.011,1,5915.0,1.285,7.3,1980
648,6,12.011,1,5925.0,1.205,7.3,1980
649,6,12.011,1,6737.0,1.061,7.3,1980
650,6,12.011,1,6848.0,1.025,7.3,1980
651,6,12.011,1,7834.0,0.929,7.3,1980
652,6,12.011,1,7928.0,1.122,7.3,1980
653,6,12.011,1,7960.0,1.022,7.3,1980
654,6,12.011,1,8809.0,0.831,7.3,1980
655,6,12.011,1,8954.0,0.934,7.3,1980
656,6,12.011,1,8961.0,0.976,7.3,1980
657,6,12.011,1,9824.0,0.756,7.3,1980
658,6,12.011,1,9959.0,0.86,7.3,1980
659,6,12.011,1,10003.0,0.8,7.3,1980
660,6,12.011,1,10834.0,0.694,7.3,1980
661,6,12.011,1,10838.0,0.709,7.3,1980
662,6,12.011,1,11861.0,0.68,7.3,1980
663,6,12.011,1,11889.0,0.661,7.3,1980
664,6,12.011,1,6.34,6.73,7.0,1992
665,6,12.011,1,6.75,6.54,7.0,1992
666,6,12.011,1,6.99,7.24,7.0,1992
667,6,12.011,1,7.19,6.99,7.0,1992
668,6,12.011,1,8.19,7.32,7.0,1992
669,6,12.011,1,8.62,7.21,7.0,1992
670,6,12.011,1,8.93,7.48,7.0,1992
671,6,12.011,1,8.95,7.38,7.0,1992
672,6,12.011,1,9.11,7.71,7.0,1992
673,6,12.011,1,55.8,15.63,4.0,1978
674,6,12.011,1,92.4,17.88,4.0,1978
675,6,12.011,1,152.3,15.74,4.0,1978
676,6,12.011,1,201.8,13.47,4.0,1978
677,6,12.011,1,304.5,11.03,4.0,1978
678,6,12.011,1,399.9,8.76,4.0,1978
679,6,12.011,1,513.2,7.55,4.0,1978
680,6,12.011,1,609.7,6.83,4.0,1978
681,6,12.011,1,358.0,8.552,3.5,1967
682,6,12.011,1,410.0,7.885,3.5,1967
683,6,12.011,1,462.0,7.327,3.5,1967
684,6,12.011,1,511.0,6.867,3.5,1967
685,6,12.011,1,565.0,6.528,3.5,1967
686,6,12.011,1,620.0,6.303,3.5,1967
687,6,12.011,1,666.0,5.981,3.5,1967
688,6,12.011,1,720.0,5.743,3.5,1967
689,6,12.011,1,768.0,5.513,3.5,1967
690,6,12.011,1,868.0,5.08,3.5,1967
691,6,12.011,1,923.0,4.87,3.5,1967
692,6,12.011,1,1023.0,4.551,3.5,1967
693,6,12.011,1,1173.0,4.192,3.5,1967
694,6,12.011,1,1323.0,3.745,3.5,1967
695,6,12.011,1,1472.0,3.502,3.5,1967
696,6,12.011,1,1621.0,3.298,3.5,1967
697,6,12.011,1,1868.0,3.004,3.5,1967
698,6,12.011,1,2166.0,2.661,3.5,1967
699,6,12.011,1,2464.0,2.409,3.5,1967
700,6,12.011,1,2762.0,2.23,3.5,1967
701,6,12.011,1,3059.0,2.137,3.5,1967
702,6,12.011,1,3357.0,1.967,3.5,1967
703,6,12.011,1,3655.0,1.844,3.5,1967
704,6,12.011,1,3952.0,1.732,3.5,1967
705,6,12.011,1,4249.0,1.603,3.5,1967
706,6,12.011,1,4547.0,1.58,3.5,1967
707,6,12.011,1,4844.0,1.481,3.5,1967
708,6,12.011,1,5141.0,1.439,3.5,1967
709,6,12.011,1,5441.0,1.347,3.5,1967
710,6,12.011,1,5735.0,1.448,3.5,1967
711,6,12.011,1,71.986,18.0978,10.0,1971
712,6,12.011,1,76.207,18.1578,10.0,1971
713,6,12.011,1,80.592,18.1141,10.0,1971
714,6,12.011,1,85.095,18.1815,10.0,1971
715,6,12.011,1,87.075,17.7808,10.0,1971
716,6,12.011,1,89.055,17.3899,10.0,1971
717,6,12.011,1,23.53,9.7,7.0,1997
718,6,12.011,1,23.87,9.91,7.0,1997
719,6,12.011,1,24.32,10.01,7.0,1997
720,6,12.011,1,25.13,7.12,7.0,1997
721,6,12.011,1,25.44,6.73,7.0,1997
722,6,12.011,1,25.6,7.51,7.0,1997
723,6,12.011,1,30.96,10.8,7.0,1997
724,6,12.011,1,31.33,11.08,7.0,1997
725,6,12.011,1,33.48,11.56,7.0,1997
726,6,12.011,1,33.88,11.28,7.0,1997
727,6,12.011,1,34.53,11.39,7.0,1997
728,6,12.011,1,35.52,11.32,7.0,1997
729,6,12.011,1,37.69,11.76,7.0,1997
730,6,12.011,1,38.5,12.18,7.0,1997
731,6,12.011,1,40.85,12.04,7.0,1997
732,6,12.011,1,42.95,9.3,7.0,1997
733,6,12.011,1,43.34,12.28,7.0,1997
734,6,12.011,1,43.35,9.05,7.0,1997
735,6,12.011,1,43.44,12.62,7.0,1997
736,6,12.011,1,43.74,9.87,7.0,1997
737,6,12.011,1,44.38,12.8,7.0,1997
738,6,12.011,1,45.55,12.83,7.0,1997
739,6,12.011,1,47.23,9.42,7.0,1997
740,6,12.011,1,47.96,10.09,7.0,1997
741,6,12.011,1,56.63,13.59,7.0,1997
742,6,12.011,1,62.99,11.1,7.0,1997
743,6,12.011,1,63.57,10.95,7.0,1997
744,6,12.011,1,64.05,14.07,7.0,1997
745,6,12.011,1,64.54,11.86,7.0,1997
746,6,12.011,1,69.48,11.02,7.0,1997
747,6,12.011,1,69.9,11.26,7.0,1997
748,6,12.011,1,70.97,12.05,7.0,1997
749,6,12.011,1,72.61,14.31,7.0,1997
750,6,12.011,1,75.47,11.2,7.0,1997
751,6,12.011,1,1.0,2.471,2.0,1998
752,6,12.011,1,1.189,2.6722,2.0,1998
753,6,12.011,1,1.413,2.8918,2.0,1998
754,6,12.011,1,1.679,3.1317,2.0,1998
755,6,12.011,1,1.995,3.3942,2.0,1998
756,6,12.011,1,2.371,3.6816,2.0,1998
757,6,12.011,1,2.818,3.9969,2.0,1998
758,6,12.011,1,3.35,4.343,2.0,1998
759,6,12.011,1,3.981,4.7233,2.0,1998
760,6,12.011,1,4.732,5.1415,2.0,1998
761,6,12.011,1,5.623,5.6013,2.0,1998
762,6,12.011,1,6.683,6.1068,2.0,1998
763,6,12.011,1,7.943,6.6616,2.0,1998
764,6,12.011,1,9.441,7.2688,2.0,1998
765,6,12.011,1,11.22,7.9303,2.0,1998
766,6,12.011,1,13.335,8.6461,2.0,1998
767,6,12.011,1,15.849,9.413,2.0,1998
768,6,12.011,1,18.836,10.2233,2.0,1998
769,6,12.011,1,22.387,11.0633,2.0,1998
770,6,12.011,1,26.607,11.9121,2.0,1998
771,6,12.011,1,31.623,12.7404,2.0,1998
772,6,12.011,1,37.584,13.5113,2.0,1998
773,6,12.011,1,44.668,14.1819,2.0,1998
774,6,12.011,1,53.088,14.708,2.0,1998
775,6,12.011,1,63.096,15.0498,2.0,1998
776,6,12.011,1,74.989,15.1781,2.0,1998
777,6,12.011,1,89.125,15.0798,2.0,1998
778,6,12.011,1,105.925,14.7596,2.0,1998
779,6,12.011,1,125.893,14.2394,2.0,1998
780,6,12.011,1,149.624,13.5536,2.0,1998
781,6,12.011,1,177.828,12.7436,2.0,1998
782,6,12.011,1,211.349,11.852,2.0,1998
783,6,12.011,1,251.189,10.9179,2.0,1998
784,6,12.011,1,298.538,9.9748,2.0,1998
785,6,12.011,1,354.813,9.0489,2.0,1998
786,6,12.011,1,421.696,8.1594,2.0,1998
787,6,12.011,1,501.187,7.3194,2.0,1998
788,6,12.011,1,595.662,6.5369,2.0,1998
789,6,12.011,1,707.945,5.8159,2.0,1998
790,6,12.011,1,841.394,5.1573,2.0,1998
791,6,12.011,1,999.999,4.5602,2.0,1998
792,6,12.011,1,32.38,14.9495,6.0,1980
793,6,12.011,1,43.382,15.885,6.0,1980
794,6,12.011,1,62.226,16.6937,6.0,1980
795,6,12.011,1,83.629,17.1607,6.0,1980
796,6,12.011,1,103.501,17.0192,6.0,1980
797,6,12.011,1,30.547,13.523,5.0,1982
798,6,12.011,1,39.499,14.0622,5.0,1982
799,6,12.011,1,50.141,14.7704,5.0,1982
800,6,12.011,1,60.151,15.2105,5.0,1982
801,6,12.011,1,69.97,15.5947,5.0,1982
802,6,12.011,1,78.898,15.7774,5.0,1982
803,6,12.011,1,90.172,15.751,5.0,1982
804,6,12.011,1,99.385,15.6219,5.0,1982
805,6,12.011,1,110.384,15.4893,5.0,1982
806,6,12.011,1,120.805,15.1946,5.0,1982
807,6,12.011,1,130.488,15.0215,5.0,1982
808,6,12.011,1,140.71,14.6819,5.0,1982
809,6,12.011,1,150.085,14.4639,5.0,1982
810,6,12.011,1,159.824,14.1907,5.0,1982
811,6,12.011,1,180.497,13.7012,5.0,1982
812,6,12.011,1,200.085,13.1603,5.0,1982
813,6,12.011,1,220.572,12.6038,5.0,1982
814,6,12.011,1,240.989,12.1753,5.0,1982
815,6,12.011,1,261.511,11.5575,5.0,1982
816,6,12.011,1,282.825,10.9183,5.0,1982
817,6,12.011,1,302.481,10.0544,5.0,1982
818,6,12.011,1,30.309,12.3101,5.0,1982
819,6,12.011,1,42.152,13.7498,5.0,1982
820,6,12.011,1,49.558,14.0589,5.0,1982
821,6,12.011,1,62.032,14.6019,5.0,1982
822,6,12.011,1,71.121,14.7335,5.0,1982
823,6,12.011,1,80.474,15.0343,5.0,1982
824,6,12.011,1,91.897,14.9856,5.0,1982
825,6,12.011,1,101.63,14.8165,5.0,1982
826,6,12.011,1,110.841,14.5644,5.0,1982
827,6,12.011,1,120.172,13.8434,5.0,1982
828,6,12.011,1,132.374,13.7915,5.0,1982
829,6,12.011,1,139.513,13.7611,5.0,1982
830,6,12.011,1,151.057,13.3287,5.0,1982
831,6,12.011,1,161.831,13.2829,5.0,1982
832,6,12.011,1,181.945,12.9418,5.0,1982
833,6,12.011,1,201.274,12.306,5.0,1982
834,6,12.011,1,222.679,11.6614,5.0,1982
835,6,12.011,1,245.511,10.9255,5.0,1982
836,6,12.011,1,260.559,10.4357,5.0,1982
837,6,12.011,1,281.049,9.4544,5.0,1982
838,6,12.011,1,300.506,8.7329,5.0,1982
839,6,12.011,1,78.0,15.0,3.0,1965
840,6,12.011,1,90.0,14.8,3.0,1965
841,6,12.011,1,102.0,14.7,3.0,1965
842,6,12.011,1,114.0,14.6,3.0,1965
843,6,12.011,1,126.0,14.4,3.0,1965
844,6,12.011,1,138.0,14.1,3.0,1965
845,6,12.011,1,150.0,13.8,3.0,1965
846,6,12.011,1,162.0,13.5,3.0,1965
847,6,12.011,1,174.0,13.1,3.0,1965
848,6,12.011,1,180.0,12.9,3.0,1965
849,6,12.011,1,1.04,2.71,10.0,2002
850,6,12.011,1,1.31,3.54,10.0,2002
851,6,12.011,1,2.24,4.21,10.0,2002
852,6,12.011,1,3.16,4.99,10.0,2002
853,6,12.011,1,3.97,5.15,10.0,2002
854,6,12.011,1,4.09,5.63,10.0,2002
855,6,12.011,1,5.08,5.98,10.0,2002
856,6,12.011,1,5.89,6.17,10.0,2002
857,6,12.011,1,5.89,6.14,10.0,2002
858,6,12.011,1,6.99,7.06,10.0,2002
859,6,12.011,1,7.0,6.97,10.0,2002
860,6,12.011,1,7.01,6.89,10.0,2002
861,6,12.011,1,7.01,6.95,10.0,2002
862,6,12.011,1,7.04,6.73,10.0,2002
863,6,12.011,1,7.99,7.3,10.0,2002
864,6,12.011,1,8.75,7.3,10.0,2002
865,6,12.011,1,8.77,7.22,10.0,2002
866,6,12.011,1,8.98,7.65,10.0,2002
867,6,12.011,1,8.99,7.57,10.0,2002
868,6,12.011,1,9.0,7.57,10.0,2002
869,6,12.011,1,9.83,7.75,10.0,2002
870,6,12.011,1,9.99,7.89,10.0,2002
871,6,12.011,1,10.63,7.94,10.0,2002
872,6,12.011,1,12.0,8.48,10.0,2002
873,6,12.011,1,12.53,8.5,10.0,2002
874,6,12.011,1,13.51,8.93,10.0,2002
875,6,12.011,1,13.53,8.77,10.0,2002
876,6,12.011,1,13.99,9.09,10.0,2002
877,6,12.011,1,13.99,9.15,10.0,2002
878,6,12.011,1,15.51,9.52,10.0,2002
879,6,12.011,1,16.5,9.82,10.0,2002
880,6,12.011,1,17.02,9.87,10.0,2002
881,6,12.011,1,18.63,10.3,10.0,2002
882,6,12.011,1,19.49,10.73,10.0,2002
883,6,12.011,1,21.06,10.89,10.0,2002
884,6,12.011,1,22.08,11.03,10.0,2002
885,6,12.011,1,22.39,11.11,10.0,2002
886,6,12.011,1,24.63,11.54,10.0,2002
887,6,12.011,1,27.2,11.91,10.0,2002
888,6,12.011,1,27.24,11.7,10.0,2002
889,6,12.011,1,28.61,12.26,10.0,2002
890,6,12.011,1,28.61,12.29,10.0,2002
891,6,12.011,1,31.31,12.53,10.0,2002
892,6,12.011,1,35.67,12.93,10.0,2002
893,6,12.011,1,97.195,17.9783,5.6,1978
894,6,12.011,1,146.775,15.5784,5.6,1978
895,6,12.011,1,196.738,13.861,5.6,1978
896,6,12.011,1,290.004,10.3454,5.6,1978
897,6,12.011,1,298.347,9.6017,5.6,1978
898,6,12.011,1,354.65,9.699,10.0,1975
899,6,12.011,1,501.05,8.226,10.0,1975
900,6,12.011,1,890.3,5.5687,10.0,1975
901,6,12.011,1,1003.65,5.0419,10.0,1975
902,6,12.011,1,1365.25,4.2185,10.0,1975
903,6,12.011,1,1496.85,4.3322,16.0,1975
904,6,12.011,1,1764.55,3.1521,10.0,1975
905,6,12.011,1,1997.05,3.5654,16.0,1975
906,6,12.011,1,2497.65,2.8402,16.0,1975
907,6,12.011,1,2998.15,2.5443,16.0,1975
908,6,12.011,1,3498.6,2.0681,16.0,1975
909,6,12.011,1,3998.45,1.9942,16.0,1975
910,6,12.011,1,4498.35,2.1936,16.0,1975
911,6,12.011,1,11.264,8.5554,4.0,1963
912,6,12.011,1,12.838,9.0814,4.0,1963
913,6,12.011,1,17.196,10.1806,4.0,1963
914,6,12.011,1,20.388,10.9129,4.0,1963
915,6,12.011,1,25.911,12.0182,4.0,1963
916,6,12.011,1,31.122,12.9249,4.0,1963
917,6,12.011,1,38.845,13.7399,4.0,1963
918,6,12.011,1,43.649,14.1322,4.0,1963
919,6,12.011,1,48.172,14.545,4.0,1963
920,6,12.011,1,53.389,14.8988,4.0,1963
921,6,12.011,1,57.744,14.8023,4.0,1963
922,6,12.011,1,62.388,14.9862,4.0,1963
923,6,12.011,1,65.744,15.054,4.0,1963
924,6,12.011,1,15.0,9.7,4.6,1965
925,6,12.011,1,25.0,11.9,4.6,1965
926,6,12.011,1,35.0,13.5,4.6,1965
927,6,12.011,1,45.0,14.5,4.6,1965
928,6,12.011,1,55.0,15.0,4.6,1965
929,6,12.011,1,65.0,15.1,4.6,1965
930,6,12.011,1,0.2,1.2353,3.0,1979
931,6,12.011,1,0.35,1.6341,3.0,1979
932,6,12.011,1,0.5,1.9531,3.0,1979
933,6,12.011,1,0.75,2.3921,3.0,1979
934,6,12.011,1,1.0,2.7621,3.0,1979
935,6,12.011,1,1.3,3.1493,3.0,1979
936,6,12.011,1,1.7,3.6014,3.0,1979
937,6,12.011,1,2.1,4.0027,3.0,1979
938,6,12.011,1,2.5,4.3673,3.0,1979
939,6,12.011,1,3.0,4.7841,3.0,1979
940,6,12.011,1,20.0,11.52,3.5,1981
941,6,12.011,1,30.0,14.27,3.5,1981
942,6,12.011,1,40.0,16.08,3.5,1981
943,6,12.011,1,50.0,17.19,3.5,1981
944,6,12.011,1,60.0,17.81,3.5,1981
945,6,12.011,1,70.0,18.1,3.5,1981
946,6,12.011,1,80.0,18.17,3.5,1981
947,6,12.011,1,90.0,18.08,3.5,1981
948,6,12.011,1,100.0,17.9,3.5,1981
949,6,12.011,1,110.0,17.65,3.5,1981
950,6,12.011,1,120.0,17.36,3.5,1981
951,6,12.011,1,130.0,17.05,3.5,1981
952,6,12.011,1,140.0,16.72,3.5,1981
953,6,12.011,1,150.0,16.38,3.5,1981
954,6,12.011,0,100.0,16.25,2.1,1953
955,6,12.011,0,150.0,14.6,2.1,1953
956,6,12.011,0,200.0,12.7,2.1,1953
957,6,12.011,0,250.0,11.28,2.1,1953
958,6,12.011,0,300.0,10.2,2.1,1953
959,6,12.011,0,350.0,9.3,2.1,1953
960,6,12.011,0,400.0,8.54,2.1,1953
961,6,12.011,0,450.0,7.94,2.1,1953
962,6,12.011,0,500.0,7.38,2.1,1953
963,6,12.011,0,550.0,6.95,2.1,1953
964,6,12.011,0,600.0,6.55,2.1,1953
965,6,12.011,1,10.27,7.0634,4.0,1985
966,6,12.011,1,14.081,8.161,4.0,1985
967,6,12.011,1,18.138,9.3909,4.0,1985
968,6,12.011,1,28.134,11.059,4.0,1985
969,6,12.011,1,39.389,12.1286,4.0,1985
970,6,12.011,1,54.206,13.7325,4.0,1985
971,6,12.011,1,69.409,14.3877,4.0,1985
972,6,12.011,1,77.798,14.0073,4.0,1985
973,6,12.011,1,96.875,14.4445,4.0,1985
974,6,12.011,1,119.439,13.6982,4.0,1985
975,6,12.011,1,142.347,13.5074,4.0,1985
976,6,12.011,1,168.584,12.6324,4.0,1985
977,6,12.011,1,189.398,11.643,4.0,1985
978,6,12.011,1,213.898,11.673,4.0,1985
979,6,12.011,1,220.815,11.1176,4.0,1985
980,6,12.011,1,240.353,10.7451,4.0,1985
981,6,12.011,1,255.513,10.1887,4.0,1985
982,6,12.011,1,266.191,9.8725,4.0,1985
983,6,12.011,1,292.991,9.0344,4.0,1985
984,6,12.011,1,10.318,7.3081,4.0,1984
985,6,12.011,1,13.185,8.3754,4.0,1984
986,6,12.011,1,17.478,9.7843,4.0,1984
987,6,12.011,1,26.817,11.4249,4.0,1984
988,6,12.011,1,37.278,12.3165,4.0,1984
989,6,12.011,1,50.839,13.9783,4.0,1984
990,6,12.011,1,66.176,14.6551,4.0,1984
991,6,12.011,1,74.962,14.3829,4.0,1984
992,6,12.011,1,92.017,14.9317,4.0,1984
993,6,12.011,1,113.487,14.1837,4.0,1984
994,6,12.011,1,137.325,13.9819,4.0,1984
995,6,12.011,1,163.652,12.9874,4.0,1984
996,6,12.011,1,190.084,11.9937,4.0,1984
997,6,12.011,1,203.957,12.0323,4.0,1984
998,6,12.011,1,216.26,11.4182,4.0,1984
999,6,12.011,1,234.051,11.2204,4.0,1984
1000,6,12.011,1,248.217,10.5954,4.0,1984
1001,6,12.011,1,264.061,10.1521,4.0,1984
1002,6,12.011,1,287.273,9.3857,4.0,1984
1003,6,12.011,1,4000.0,1.6692,0.35,1996
1004,6,12.011,1,4500.0,1.524,0.35,1996
1005,6,12.011,1,5000.0,1.4035,0.35,1996
1006,6,12.011,1,5500.0,1.3038,0.35,1996
1007,6,12.011,1,6000.0,1.2161,0.35,1996
1008,6,12.011,1,6500.0,1.1437,0.35,1996
1009,6,12.011,1,7000.0,1.0788,0.35,1996
1010,6,12.011,1,7500.0,1.0212,0.35,1996
1011,6,12.011,1,8000.0,0.9701,0.35,1996
1012,6,12.011,1,8500.0,0.9247,0.35,1996
1013,6,12.011,1,9000.0,0.8838,0.35,1996
1014,6,12.011,1,9500.0,0.8467,0.35,1996
1015,6,12.011,1,10000.0,0.8126,0.35,1996
1016,6,12.011,1,10500.0,0.7813,0.35,1996
1017,6,12.011,1,11000.0,0.7527,0.35,1996
1018,6,12.011,1,11500.0,0.727,0.35,1996
1019,6,12.011,1,12000.0,0.7021,0.35,1996
1020,6,12.011,1,12500.0,0.6793,0.35,1996
1021,6,12.011,1,13000.0,0.659,0.35,1996
1022,6,12.011,1,1100.0,3.75,5.0,1961
1023,6,12.011,1,1100.0,3.98,5.0,1961
1024,6,12.011,1,30.0,11.62,3.0,1965
1025,6,12.011,1,40.0,12.83,3.0,1965
1026,6,12.011,1,50.0,13.55,3.0,1965
1027,6,12.011,1,60.0,13.89,3.0,1965
1028,6,12.011,1,70.0,14.05,3.0,1965
1029,6,12.011,1,80.0,13.99,3.0,1965
1030,6,12.011,1,90.0,13.93,3.0,1965
1031,6,12.011,1,100.0,13.87,3.0,1965
1032,6,12.011,1,125.0,13.39,3.0,1965
1033,6,12.011,1,150.0,12.7,3.0,1965
1034,6,12.011,1,175.0,11.92,3.0,1965
1035,6,12.011,1,200.0,11.16,3.0,1965
1036,6,12.011,1,225.0,10.44,3.0,1965
1037,6,12.011,1,250.0,9.83,3.0,1965
1038,6,12.011,1,275.0,9.29,3.0,1965
1039,6,12.011,1,300.0,8.89,3.0,1965
1040,6,12.011,1,325.0,8.57,3.0,1965
1041,6,12.011,1,352.81411,8.44154,2.0,2002
1042,6,12.011,1,362.64565,8.84674,2.0,2002
1043,6,12.011,1,372.75116,8.50908,2.0,2002
1044,6,12.011,1,383.13827,8.59912,2.0,2002
1045,6,12.011,1,399.26416,7.81124,2.0,2002
1046,6,12.011,1,404.7889,8.30648,2.0,2002
1047,6,12.011,1,416.06877,7.65367,2.0,2002
1048,6,12.011,1,427.66297,7.94631,2.0,2002
1049,6,12.011,1,427.66297,7.81124,2.0,2002
1050,6,12.011,1,433.58068,7.316,2.0,2002
1051,6,12.011,1,458.08174,7.40605,2.0,2002
1052,6,12.011,1,477.36192,7.0909,2.0,2002
1053,6,12.011,1,490.66412,7.36103,2.0,2002
1054,6,12.011,1,497.45359,7.15843,2.0,2002
1055,6,12.011,1,511.31567,6.75324,2.0,2002
1056,6,12.011,1,532.83641,6.64068,2.0,2002
1057,6,12.011,1,562.94628,6.6857,2.0,2002
1058,6,12.011,1,578.63338,6.30302,2.0,2002
1059,6,12.011,1,594.75762,6.46059,2.0,2002
